gemeente;nis;jaar;werkzaamheidsgraad
Diepenbeek;71011;2009;72,13628353
Diepenbeek;71011;2010;72,70430191
Diepenbeek;71011;2011;73,07847942
Diepenbeek;71011;2012;72,61787152
Diepenbeek;71011;2013;72,13996825
Diepenbeek;71011;2014;72,67055006
Diepenbeek;71011;2015;71,59117569
Diest;24020;2003;67,45605835
Diest;24020;2004;68,48533769
Diest;24020;2005;68,97511186
Diest;24020;2006;68,58647532
Diest;24020;2007;69,54115873
Diest;24020;2008;70,80514311
Diest;24020;2009;70,80399646
Diest;24020;2010;70,89847489
Diest;24020;2011;70,98582849
Diest;24020;2012;70,53504191
Diest;24020;2013;70,17188807
Diest;24020;2014;70,20162118
Diest;24020;2015;70,96971432
Diksmuide;32003;2003;73,00985691
Diksmuide;32003;2004;73,14651352
Diksmuide;32003;2005;74,31075058
Diksmuide;32003;2006;74,28096678
Diksmuide;32003;2007;75,69893782
Diksmuide;32003;2008;76,38355394
Diksmuide;32003;2009;76,24516836
Diksmuide;32003;2010;76,83097176
Diksmuide;32003;2011;76,83875741
Diksmuide;32003;2012;77,10251595
Diksmuide;32003;2013;77,06342768
Diksmuide;32003;2014;77,09035144
Diksmuide;32003;2015;76,7299817
Dilbeek;23016;2003;71,77262159
Dilbeek;23016;2004;72,79043965
Dilbeek;23016;2005;72,68041403
Dilbeek;23016;2006;73,17832817
Dilbeek;23016;2007;73,58455034
Dilbeek;23016;2008;74,08432361
Dilbeek;23016;2009;73,38747712
Dilbeek;23016;2010;73,3863483
Dilbeek;23016;2011;72,95547621
Dilbeek;23016;2012;72,71042408
Dilbeek;23016;2013;72,49871141
Dilbeek;23016;2014;72,55220408
Dilbeek;23016;2015;72,99960323
Dilsen-Stokkem;72041;2003;62,90226608
Dilsen-Stokkem;72041;2004;62,98833349
Dilsen-Stokkem;72041;2005;62,93150485
Dilsen-Stokkem;72041;2006;66,13119401
Dilsen-Stokkem;72041;2007;67,09534048
Dilsen-Stokkem;72041;2008;68,49217527
Dilsen-Stokkem;72041;2009;66,98458281
Dilsen-Stokkem;72041;2010;67,30478423
Dilsen-Stokkem;72041;2011;68,39346911
Dilsen-Stokkem;72041;2012;68,04064931
Dilsen-Stokkem;72041;2013;66,73685667
Dilsen-Stokkem;72041;2014;67,04993887
Dilsen-Stokkem;72041;2015;67,13625405
Drogenbos;23098;2003;69,35307007
Drogenbos;23098;2004;70,3850463
Drogenbos;23098;2005;70,46362882
Drogenbos;23098;2006;69,19813871
Drogenbos;23098;2007;69,29830646
Drogenbos;23098;2008;69,91414042
Drogenbos;23098;2009;69,72015474
Drogenbos;23098;2010;69,71077058
Drogenbos;23098;2011;69,87654549
Drogenbos;23098;2012;69,24582922
Drogenbos;23098;2013;69,15239259
Drogenbos;23098;2014;69,1970382
Drogenbos;23098;2015;69,44674243
Duffel;12009;2003;69,78750209
Duffel;12009;2004;70,08891239
Duffel;12009;2005;71,16398406
Duffel;12009;2006;71,10082614
Duffel;12009;2007;72,31448215
Duffel;12009;2008;73,24850896
Duffel;12009;2009;72,36553528
Duffel;12009;2010;72,04610202
Duffel;12009;2011;72,35274566
Duffel;12009;2012;72,7917329
Duffel;12009;2013;72,83355619
Duffel;12009;2014;73,18192287
Duffel;12009;2015;73,25378253
Edegem;11013;2003;68,94841475
Edegem;11013;2004;69,3423583
Edegem;11013;2005;69,86635335
Edegem;11013;2006;70,30840965
Edegem;11013;2007;71,78042677
Edegem;11013;2008;71,93696753
Edegem;11013;2009;71,72362281
Edegem;11013;2010;71,89806533
Edegem;11013;2011;71,87465228
Edegem;11013;2012;72,02308439
Edegem;11013;2013;71,57922148
Edegem;11013;2014;71,83616628
Edegem;11013;2015;72,16735724
Eeklo;43005;2003;67,45962145
Eeklo;43005;2004;68,50600994
Eeklo;43005;2005;68,57925383
Eeklo;43005;2006;68,10930312
Eeklo;43005;2007;69,70671747
Eeklo;43005;2008;70,77222171
Eeklo;43005;2009;70,60191295
Eeklo;43005;2010;70,79255259
Eeklo;43005;2011;71,03765864
Eeklo;43005;2012;71,04677494
Eeklo;43005;2013;70,59449658
Eeklo;43005;2014;70,59958461
Eeklo;43005;2015;71,19294053
Elsene;21009;2003;48,63598472
Elsene;21009;2004;48,36684816
Elsene;21009;2005;48,3439433
Elsene;21009;2006;48,09379577
Elsene;21009;2007;48,14388001
Elsene;21009;2008;48,33029251
Elsene;21009;2009;48,08575312
Elsene;21009;2010;48,11045065
Elsene;21009;2011;48,24030452
Elsene;21009;2012;48,10916749
Elsene;21009;2013;48,25724188
Elsene;21009;2014;49,15465059
Elsene;21009;2015;49,532392
Erpe-Mere;41082;2003;73,29529772
Erpe-Mere;41082;2004;73,76090665
Erpe-Mere;41082;2005;74,57442593
Erpe-Mere;41082;2006;74,290815
Erpe-Mere;41082;2007;74,84256753
Erpe-Mere;41082;2008;75,68199286
Erpe-Mere;41082;2009;75,58644757
Erpe-Mere;41082;2010;75,77948848
Erpe-Mere;41082;2011;75,44704138
Erpe-Mere;41082;2012;75,64238842
Erpe-Mere;41082;2013;75,84475047
Erpe-Mere;41082;2014;75,49926338
Erpe-Mere;41082;2015;76,1561435
Essen;11016;2003;61,24791646
Essen;11016;2004;61,40794885
Essen;11016;2005;61,72663351
Essen;11016;2006;63,77603415
Essen;11016;2007;65,99612598
Essen;11016;2008;67,2578708
Essen;11016;2009;67,52211072
Essen;11016;2010;67,89373843
Essen;11016;2011;68,95400925
Essen;11016;2012;69,29899247
Essen;11016;2013;71,21682143
Essen;11016;2014;73,05416916
Essen;11016;2015;72,45457238
Etterbeek;21005;2003;51,86662594
Etterbeek;21005;2004;52,55588823
Etterbeek;21005;2005;51,47759091
Etterbeek;21005;2006;50,3195411
Etterbeek;21005;2007;50,28369474
Etterbeek;21005;2008;51,09008558
Etterbeek;21005;2009;50,14243964
Etterbeek;21005;2010;49,6789862
Etterbeek;21005;2011;50,02467757
Etterbeek;21005;2012;50,34094733
Etterbeek;21005;2013;50,53267476
Etterbeek;21005;2014;50,80895397
Etterbeek;21005;2015;51,13464099
Evere;21006;2003;56,70856724
Evere;21006;2004;56,89245475
Evere;21006;2005;57,03594284
Evere;21006;2006;56,35492854
Evere;21006;2007;56,15124451
Evere;21006;2008;56,6701386
Evere;21006;2009;55,55719104
Evere;21006;2010;54,44554864
Evere;21006;2011;54,35519469
Evere;21006;2012;53,87523876
Evere;21006;2013;53,11867642
Evere;21006;2014;52,89285712
Evere;21006;2015;52,88698172
Evergem;44019;2003;71,56404141
Evergem;44019;2004;72,22902798
Evergem;44019;2005;72,72980711
Evergem;44019;2006;74,06180987
Evergem;44019;2007;74,6784235
Evergem;44019;2008;75,25979166
Evergem;44019;2009;75,250902
Evergem;44019;2010;75,68592639
Evergem;44019;2011;75,97350906
Evergem;44019;2012;75,94964407
Evergem;44019;2013;76,29697987
Evergem;44019;2014;76,70124456
Evergem;44019;2015;77,29912721
Galmaarden;23023;2003;75,78178502
Galmaarden;23023;2004;76,47670852
Galmaarden;23023;2005;76,12121943
Galmaarden;23023;2006;77,31723988
Galmaarden;23023;2007;78,25534099
Galmaarden;23023;2008;78,34480097
Galmaarden;23023;2009;77,97949926
Galmaarden;23023;2010;78,29950751
Galmaarden;23023;2011;78,49133847
Galmaarden;23023;2012;77,75308261
Galmaarden;23023;2013;78,34808175
Galmaarden;23023;2014;77,57479869
Galmaarden;23023;2015;78,27551748
Ganshoren;21008;2003;63,25720438
Ganshoren;21008;2004;63,10640217
Ganshoren;21008;2005;62,80974337
Ganshoren;21008;2006;61,65450072
Ganshoren;21008;2007;61,69881919
Ganshoren;21008;2008;61,75993469
Ganshoren;21008;2009;60,64395232
Ganshoren;21008;2010;60,48205143
Ganshoren;21008;2011;60,25018543
Ganshoren;21008;2012;59,53857669
Ganshoren;21008;2013;58,60422312
Ganshoren;21008;2014;59,27376943
Ganshoren;21008;2015;60,18713412
Gavere;44020;2003;73,60437506
Gavere;44020;2004;74,82940464
Gavere;44020;2005;76,29807425
Gavere;44020;2006;75,8848546
Gavere;44020;2007;76,54669555
Gavere;44020;2008;77,00673003
Gavere;44020;2009;77,04799405
Gavere;44020;2010;76,65184021
Gavere;44020;2011;76,20630942
Gavere;44020;2012;76,40544315
Gavere;44020;2013;77,00096737
Gavere;44020;2014;76,35338368
Gavere;44020;2015;76,72623828
Geel;13008;2003;68,85859276
Geel;13008;2004;69,61813869
Geel;13008;2005;70,11234891
Geel;13008;2006;70,32740538
Geel;13008;2007;71,06822867
Geel;13008;2008;72,27746136
Geel;13008;2009;71,77599603
Geel;13008;2010;71,75875589
Geel;13008;2011;72,64252877
Geel;13008;2012;72,5784686
Geel;13008;2013;72,39249646
Geel;13008;2014;72,32603003
Geel;13008;2015;72,79711153
Geetbets;24028;2003;70,59152578
Geetbets;24028;2004;70,32752447
Geetbets;24028;2005;71,7831029
Geetbets;24028;2006;72,33455329
Geetbets;24028;2007;72,93400812
Geetbets;24028;2008;74,03791633
Geetbets;24028;2009;74,39103491
Geetbets;24028;2010;74,87730896
Geetbets;24028;2011;75,43771177
Geetbets;24028;2012;74,73833716
Geetbets;24028;2013;74,38109137
Geetbets;24028;2014;74,67668816
Geetbets;24028;2015;74,47138064
Genk;71016;2003;58,9144674
Genk;71016;2004;57,75868599
Genk;71016;2005;57,98722099
Genk;71016;2006;59,48363682
Genk;71016;2007;61,16059542
Genk;71016;2008;62,11355549
Genk;71016;2009;60,16551352
Genk;71016;2010;60,76964728
Genk;71016;2011;61,58996321
Genk;71016;2012;61,18938059
Genk;71016;2013;60,71911108
Genk;71016;2014;60,92575279
Genk;71016;2015;60,03539415
Gent;44021;2003;66,18026007
Gent;44021;2004;67,1042383
Gent;44021;2005;67,11642208
Gent;44021;2006;67,36713346
Gent;44021;2007;67,99159985
Gent;44021;2008;68,56314028
Gent;44021;2009;67,57729789
Gent;44021;2010;66,99050927
Gent;44021;2011;67,14735959
Gent;44021;2012;67,35815924
Gent;44021;2013;67,21977512
Gent;44021;2014;67,25390029
Gent;44021;2015;67,70947254
Geraardsbergen;41018;2003;71,18692933
Geraardsbergen;41018;2004;71,4086652
Geraardsbergen;41018;2005;71,48882883
Geraardsbergen;41018;2006;71,67883099
Geraardsbergen;41018;2007;72,11933174
Geraardsbergen;41018;2008;72,98805889
Geraardsbergen;41018;2009;72,85256346
Geraardsbergen;41018;2010;72,83242356
Geraardsbergen;41018;2011;72,79560389
Geraardsbergen;41018;2012;72,62042476
Geraardsbergen;41018;2013;72,33093448
Geraardsbergen;41018;2014;72,07306015
Geraardsbergen;41018;2015;72,38416451
Gingelom;71017;2003;67,98996932
Gingelom;71017;2004;67,92924698
Gingelom;71017;2005;68,86772539
Gingelom;71017;2006;69,98477838
Gingelom;71017;2007;71,37509138
Gingelom;71017;2008;72,47266286
Gingelom;71017;2009;73,17732255
Gingelom;71017;2010;74,3619201
Gingelom;71017;2011;74,74563716
Gingelom;71017;2012;74,92115997
Gingelom;71017;2013;75,28073814
Gingelom;71017;2014;74,78353098
Gingelom;71017;2015;74,98614479
Gistel;35005;2003;71,82467925
Gistel;35005;2004;72,52828324
Gistel;35005;2005;73,17083144
Gistel;35005;2006;72,0515863
Gistel;35005;2007;73,21479463
Gistel;35005;2008;74,44043116
Gistel;35005;2009;74,45308384
Gistel;35005;2010;74,88718154
Gistel;35005;2011;75,60805653
Gistel;35005;2012;75,60640522
Gistel;35005;2013;75,21888342
Gistel;35005;2014;74,92623623
Gistel;35005;2015;74,40384057
Glabbeek;24137;2003;77,27895577
Glabbeek;24137;2004;76,54742957
Glabbeek;24137;2005;76,03949409
Glabbeek;24137;2006;76,97230931
Glabbeek;24137;2007;77,6523164
Glabbeek;24137;2008;78,58877564
Glabbeek;24137;2009;78,77984729
Glabbeek;24137;2010;78,40991704
Glabbeek;24137;2011;78,17980702
Glabbeek;24137;2012;77,90341281
Glabbeek;24137;2013;78,39083368
Glabbeek;24137;2014;77,53278994
Glabbeek;24137;2015;77,6895657
Gooik;23024;2003;76,93129299
Gooik;23024;2004;77,75116814
Gooik;23024;2005;77,43589471
Gooik;23024;2006;78,34060514
Gooik;23024;2007;78,59696175
Gooik;23024;2008;79,3977263
Gooik;23024;2009;79,228408
Gooik;23024;2010;79,03637088
Gooik;23024;2011;78,72423144
Gooik;23024;2012;78,98276093
Gooik;23024;2013;78,87452292
Gooik;23024;2014;79,0842463
Gooik;23024;2015;79,08866008
Grimbergen;23025;2003;72,49604988
Grimbergen;23025;2004;72,78693288
Grimbergen;23025;2005;73,46558211
Grimbergen;23025;2006;73,49759452
Grimbergen;23025;2007;73,79397985
Grimbergen;23025;2008;73,90778597
Grimbergen;23025;2009;73,76378983
Grimbergen;23025;2010;73,63061571
Grimbergen;23025;2011;73,32566948
Grimbergen;23025;2012;72,93579962
Grimbergen;23025;2013;72,35670358
Grimbergen;23025;2014;72,41993144
Grimbergen;23025;2015;72,84045664
Grobbendonk;13010;2003;68,60125608
Grobbendonk;13010;2004;69,31572719
Grobbendonk;13010;2005;69,54716059
Grobbendonk;13010;2006;70,35892348
Grobbendonk;13010;2007;71,11816607
Grobbendonk;13010;2008;72,37289649
Grobbendonk;13010;2009;71,75626008
Grobbendonk;13010;2010;72,08330169
Grobbendonk;13010;2011;72,0507285
Grobbendonk;13010;2012;72,58102614
Grobbendonk;13010;2013;73,04800765
Grobbendonk;13010;2014;73,54340671
Grobbendonk;13010;2015;73,88089584
Haacht;24033;2003;72,52575963
Haacht;24033;2004;72,60204756
Haacht;24033;2005;73,88187674
Haacht;24033;2006;74,75391526
Haacht;24033;2007;75,15070637
Haacht;24033;2008;76,3237976
Haacht;24033;2009;76,40934525
Haacht;24033;2010;76,5485712
Haacht;24033;2011;76,60783217
Haacht;24033;2012;76,22585524
Haacht;24033;2013;76,25117258
Haacht;24033;2014;76,57945098
Haacht;24033;2015;76,5845035
Haaltert;41024;2003;73,03065779
Haaltert;41024;2004;73,50990298
Haaltert;41024;2005;73,66802295
Haaltert;41024;2006;75,03963096
Haaltert;41024;2007;75,53042705
Haaltert;41024;2008;76,17208097
Haaltert;41024;2009;76,13542349
Haaltert;41024;2010;75,98529896
Haaltert;41024;2011;76,39228384
Haaltert;41024;2012;76,67316425
Haaltert;41024;2013;76,46581066
Haaltert;41024;2014;76,34828331
Haaltert;41024;2015;76,39114846
Halen;71020;2003;70,44669306
Halen;71020;2004;69,45280669
Halen;71020;2005;69,85308388
Halen;71020;2006;71,64605484
Halen;71020;2007;72,84270524
Halen;71020;2008;73,72947748
Halen;71020;2009;73,6899599
Halen;71020;2010;73,78748772
Halen;71020;2011;73,79822969
Halen;71020;2012;74,03968374
Halen;71020;2013;74,4342854
Halen;71020;2014;74,26496872
Halen;71020;2015;74,87880032
Halle;23027;2003;73,47686923
Halle;23027;2004;73,95473823
Halle;23027;2005;74,28843269
Halle;23027;2006;74,53574513
Halle;23027;2007;75,13042713
Halle;23027;2008;75,32381171
Halle;23027;2009;74,91753297
Halle;23027;2010;74,65833639
Halle;23027;2011;74,76912861
Halle;23027;2012;74,48413289
Halle;23027;2013;74,43578782
Halle;23027;2014;74,65427328
Halle;23027;2015;74,98429396
Ham;71069;2003;65,40358267
Ham;71069;2004;65,80741407
Ham;71069;2005;66,25111709
Ham;71069;2006;66,7629984
Ham;71069;2007;67,8300827
Ham;71069;2008;69,53408333
Ham;71069;2009;69,60355429
Ham;71069;2010;70,18472421
Ham;71069;2011;70,42895869
Ham;71069;2012;69,87410159
Ham;71069;2013;69,9353862
Ham;71069;2014;70,45807058
Ham;71069;2015;71,33468508
Hamme;42008;2003;68,15963637
Hamme;42008;2004;69,56367318
Hamme;42008;2005;69,89665557
Hamme;42008;2006;69,93868287
Hamme;42008;2007;70,78278317
Hamme;42008;2008;71,72068425
Hamme;42008;2009;71,69329097
Hamme;42008;2010;72,23169277
Hamme;42008;2011;72,87245521
Hamme;42008;2012;72,86995503
Hamme;42008;2013;72,88904412
Hamme;42008;2014;73,32401939
Hamme;42008;2015;74,14805946
Hamont-Achel;72037;2003;61,70586034
Hamont-Achel;72037;2004;61,02711039
Hamont-Achel;72037;2005;60,91750473
Hamont-Achel;72037;2006;66,65020045
Hamont-Achel;72037;2007;66,75277606
Hamont-Achel;72037;2008;68,6922687
Hamont-Achel;72037;2009;69,02477581
Hamont-Achel;72037;2010;69,31179428
Hamont-Achel;72037;2011;70,32692666
Hamont-Achel;72037;2012;69,73617963
Hamont-Achel;72037;2013;69,35192538
Hamont-Achel;72037;2014;70,51958569
Hamont-Achel;72037;2015;70,34876675
Harelbeke;34013;2003;71,89518675
Harelbeke;34013;2004;72,54422273
Harelbeke;34013;2005;73,15016935
Harelbeke;34013;2006;73,27447039
Harelbeke;34013;2007;74,20160132
Harelbeke;34013;2008;75,03819277
Harelbeke;34013;2009;74,35134302
Harelbeke;34013;2010;74,65101712
Harelbeke;34013;2011;75,43113493
Harelbeke;34013;2012;75,01518819
Harelbeke;34013;2013;75,20378384
Harelbeke;34013;2014;75,55547433
Harelbeke;34013;2015;75,84054002
Hasselt;71022;2003;69,18713144
Hasselt;71022;2004;69,02270762
Hasselt;71022;2005;69,19681234
Hasselt;71022;2006;69,9811599
Hasselt;71022;2007;70,68945821
Hasselt;71022;2008;71,40786189
Hasselt;71022;2009;70,66019536
Hasselt;71022;2010;70,33866466
Hasselt;71022;2011;70,46419412
Hasselt;71022;2012;70,1050991
Hasselt;71022;2013;69,88587927
Hasselt;71022;2014;70,42887096
Hasselt;71022;2015;70,81077476
Hechtel-Eksel;72038;2003;65,92228597
Hechtel-Eksel;72038;2004;65,7954609
Hechtel-Eksel;72038;2005;66,11644367
Hechtel-Eksel;72038;2006;68,05293868
Hechtel-Eksel;72038;2007;68,73160833
Hechtel-Eksel;72038;2008;70,34179454
Hechtel-Eksel;72038;2009;70,52991861
Hechtel-Eksel;72038;2010;71,64447499
Hechtel-Eksel;72038;2011;72,4580192
Hechtel-Eksel;72038;2012;72,66492508
Hechtel-Eksel;72038;2013;71,65312203
Hechtel-Eksel;72038;2014;71,67694614
Hechtel-Eksel;72038;2015;72,18950536
Heers;73022;2003;69,0703326
Heers;73022;2004;69,19022946
Heers;73022;2005;68,91727842
Heers;73022;2006;69,59279399
Heers;73022;2007;70,72543448
Heers;73022;2008;71,67588814
Heers;73022;2009;71,42956599
Heers;73022;2010;71,08341728
Heers;73022;2011;72,31471455
Heers;73022;2012;71,97310866
Heers;73022;2013;71,86703042
Heers;73022;2014;72,16165318
Heers;73022;2015;72,62417843
Heist-op-den-berg;12014;2003;68,53985425
Heist-op-den-berg;12014;2004;69,33196202
Heist-op-den-berg;12014;2005;70,33406863
Heist-op-den-berg;12014;2006;70,75124382
Heist-op-den-berg;12014;2007;71,61009246
Heist-op-den-berg;12014;2008;72,93437745
Heist-op-den-berg;12014;2009;72,68221658
Heist-op-den-berg;12014;2010;73,02156283
Heist-op-den-berg;12014;2011;73,37130498
Heist-op-den-berg;12014;2012;73,21532241
Heist-op-den-berg;12014;2013;73,4304097
Heist-op-den-berg;12014;2014;73,98195315
Heist-op-den-berg;12014;2015;74,57198112
Hemiksem;11018;2003;68,76481966
Hemiksem;11018;2004;69,07231631
Hemiksem;11018;2005;69,62895551
Hemiksem;11018;2006;70,67235252
Hemiksem;11018;2007;71,60543885
Hemiksem;11018;2008;73,28754297
Hemiksem;11018;2009;72,97209213
Hemiksem;11018;2010;73,31856944
Hemiksem;11018;2011;73,99102373
Hemiksem;11018;2012;74,32067978
Hemiksem;11018;2013;73,70325006
Hemiksem;11018;2014;74,13395579
Hemiksem;11018;2015;74,82458169
Herent;24038;2003;74,21416546
Herent;24038;2004;74,16052574
Herent;24038;2005;74,25129912
Herent;24038;2006;75,23975367
Herent;24038;2007;76,19284958
Herent;24038;2008;76,73953039
Herent;24038;2009;76,29626955
Herent;24038;2010;77,0759763
Herent;24038;2011;77,55620695
Herent;24038;2012;77,09531106
Herent;24038;2013;76,75683558
Herent;24038;2014;76,45316141
Herent;24038;2015;77,10734692
Herentals;13011;2003;69,06164558
Herentals;13011;2004;69,92932547
Herentals;13011;2005;70,15901434
Herentals;13011;2006;70,99731584
Herentals;13011;2007;71,93940184
Herentals;13011;2008;72,723888
Herentals;13011;2009;72,13796277
Herentals;13011;2010;72,25184893
Herentals;13011;2011;72,22703266
Herentals;13011;2012;72,01908623
Herentals;13011;2013;71,58667247
Herentals;13011;2014;71,91180137
Herentals;13011;2015;72,24443719
Herenthout;13012;2003;68,90409084
Herenthout;13012;2004;69,42825291
Herenthout;13012;2005;69,42943125
Herenthout;13012;2006;70,51727278
Herenthout;13012;2007;71,24432172
Herenthout;13012;2008;72,31417371
Herenthout;13012;2009;72,42928293
Herenthout;13012;2010;73,62477684
Herenthout;13012;2011;73,98995566
Herenthout;13012;2012;74,04124755
Herenthout;13012;2013;74,38402659
Herenthout;13012;2014;74,5287653
Herenthout;13012;2015;75,11153517
Herk-de-Stad;71024;2003;70,68303692
Herk-de-Stad;71024;2004;70,14747336
Herk-de-Stad;71024;2005;71,27403475
Herk-de-Stad;71024;2006;71,74098432
Herk-de-Stad;71024;2007;72,88136211
Herk-de-Stad;71024;2008;74,29653166
Herk-de-Stad;71024;2009;74,49826883
Herk-de-Stad;71024;2010;74,55375917
Herk-de-Stad;71024;2011;74,9501944
Herk-de-Stad;71024;2012;74,50938912
Herk-de-Stad;71024;2013;74,45863192
Herk-de-Stad;71024;2014;74,72230502
Herk-de-Stad;71024;2015;74,85008342
Herne;23032;2003;72,88152068
Herne;23032;2004;73,89097478
Herne;23032;2005;76,10916934
Herne;23032;2006;76,32367408
Herne;23032;2007;76,3167483
Herne;23032;2008;77,06614912
Herne;23032;2009;77,01982873
Herne;23032;2010;76,3625669
Herne;23032;2011;75,85817615
Herne;23032;2012;76,0207126
Herne;23032;2013;76,17152365
Herne;23032;2014;76,18220414
Herne;23032;2015;76,08658169
Herselt;13013;2003;68,84654853
Herselt;13013;2004;68,97508617
Herselt;13013;2005;69,19021808
Herselt;13013;2006;70,29388037
Herselt;13013;2007;71,20045524
Herselt;13013;2008;73,08540481
Herselt;13013;2009;72,75185507
Herselt;13013;2010;72,53456696
Herselt;13013;2011;72,41404666
Herselt;13013;2012;72,59054808
Herselt;13013;2013;72,28761937
Herselt;13013;2014;72,60883752
Herselt;13013;2015;73,44764533
Herstappe;73028;2003;67,271675
Herstappe;73028;2004;71,13159828
Herstappe;73028;2005;65,73810918
Herstappe;73028;2006;69,26503341
Herstappe;73028;2007;78,57747598
Herstappe;73028;2008;78,5046729
Herstappe;73028;2009;77
Herstappe;73028;2010;82,406639
Herstappe;73028;2011;78,27974495
Herstappe;73028;2012;71,60202974
Herstappe;73028;2013;73,56222301
Herstappe;73028;2014;74,91660474
Herstappe;73028;2015;71,24852397
Herzele;41027;2003;73,41592091
Herzele;41027;2004;73,74162658
Herzele;41027;2005;74,47928365
Herzele;41027;2006;74,57998018
Herzele;41027;2007;75,21464032
Herzele;41027;2008;75,90279164
Herzele;41027;2009;75,83578565
Herzele;41027;2010;75,98153776
Herzele;41027;2011;76,88339241
Herzele;41027;2012;76,88551592
Herzele;41027;2013;76,76095652
Herzele;41027;2014;77,03374077
Herzele;41027;2015;77,15285822
Heusden-Zolder;71070;2003;61,52085273
Heusden-Zolder;71070;2004;61,23296965
Heusden-Zolder;71070;2005;61,59379663
Heusden-Zolder;71070;2006;62,2283086
Heusden-Zolder;71070;2007;63,66585607
Heusden-Zolder;71070;2008;64,55394256
Heusden-Zolder;71070;2009;64,0639714
Heusden-Zolder;71070;2010;64,5006215
Heusden-Zolder;71070;2011;64,91902755
Heusden-Zolder;71070;2012;64,83056044
Heusden-Zolder;71070;2013;65,07687273
Heusden-Zolder;71070;2014;65,3289222
Heusden-Zolder;71070;2015;65,78553611
Heuvelland;33039;2003;71,39277827
Heuvelland;33039;2004;72,24239173
Heuvelland;33039;2005;72,67202823
Heuvelland;33039;2006;71,52480777
Heuvelland;33039;2007;73,776545
Heuvelland;33039;2008;74,2969769
Heuvelland;33039;2009;74,22647443
Heuvelland;33039;2010;74,47023757
Heuvelland;33039;2011;74,73401602
Heuvelland;33039;2012;74,15147242
Heuvelland;33039;2013;74,78926117
Heuvelland;33039;2014;75,08497923
Heuvelland;33039;2015;75,4662147
Hoegaarden;24041;2003;73,48685876
Hoegaarden;24041;2004;75,10001267
Hoegaarden;24041;2005;75,02455002
Hoegaarden;24041;2006;76,30431449
Hoegaarden;24041;2007;76,96020198
Hoegaarden;24041;2008;76,87193268
Hoegaarden;24041;2009;77,07990476
Hoegaarden;24041;2010;77,25066711
Hoegaarden;24041;2011;76,8107773
Hoegaarden;24041;2012;77,11389688
Hoegaarden;24041;2013;76,66655695
Hoegaarden;24041;2014;76,46961077
Hoegaarden;24041;2015;76,58817318
Hoeilaart;23033;2003;66,74478545
Hoeilaart;23033;2004;67,02505404
Hoeilaart;23033;2005;68,40814508
Hoeilaart;23033;2006;68,11008624
Hoeilaart;23033;2007;68,83777936
Hoeilaart;23033;2008;69,33034905
Hoeilaart;23033;2009;69,31611741
Hoeilaart;23033;2010;68,99109579
Hoeilaart;23033;2011;69,67970001
Hoeilaart;23033;2012;69,80942313
Hoeilaart;23033;2013;69,52720308
Hoeilaart;23033;2014;69,68323152
Hoeilaart;23033;2015;70,06309237
Hoeselt;73032;2003;68,5373752
Hoeselt;73032;2004;67,78447021
Hoeselt;73032;2005;69,03449456
Hoeselt;73032;2006;70,13370911
Hoeselt;73032;2007;71,84790692
Hoeselt;73032;2008;72,98049925
Hoeselt;73032;2009;72,97724204
Hoeselt;73032;2010;73,61875448
Hoeselt;73032;2011;74,125075
Hoeselt;73032;2012;73,77282097
Hoeselt;73032;2013;73,64756969
Hoeselt;73032;2014;73,97143762
Hoeselt;73032;2015;73,9245471
Holsbeek;24043;2003;73,9092529
Holsbeek;24043;2004;74,41716469
Holsbeek;24043;2005;75,70281261
Holsbeek;24043;2006;75,64668985
Holsbeek;24043;2007;76,2474098
Holsbeek;24043;2008;77,07514549
Holsbeek;24043;2009;77,40743038
Holsbeek;24043;2010;77,716518
Holsbeek;24043;2011;77,03990929
Holsbeek;24043;2012;77,47300713
Holsbeek;24043;2013;77,65931708
Holsbeek;24043;2014;77,4312603
Holsbeek;24043;2015;77,43665475
Hooglede;36006;2003;74,56084507
Hooglede;36006;2004;75,46070335
Hooglede;36006;2005;76,04238997
Hooglede;36006;2006;76,35714456
Hooglede;36006;2007;77,88028711
Hooglede;36006;2008;78,17267843
Hooglede;36006;2009;78,07348319
Hooglede;36006;2010;78,46453687
Hooglede;36006;2011;78,23200969
Hooglede;36006;2012;77,87230717
Hooglede;36006;2013;78,22262365
Hooglede;36006;2014;78,66112221
Hooglede;36006;2015;79,37520734
Hoogstraten;13014;2003;68,52116255
Hoogstraten;13014;2004;68,65682828
Hoogstraten;13014;2005;69,30899675
Hoogstraten;13014;2006;70,58530346
Hoogstraten;13014;2007;71,97682297
Hoogstraten;13014;2008;72,80544936
Hoogstraten;13014;2009;72,98628724
Hoogstraten;13014;2010;73,03314187
Hoogstraten;13014;2011;73,45579616
Hoogstraten;13014;2012;72,99767589
Hoogstraten;13014;2013;72,80932967
Hoogstraten;13014;2014;72,95449053
Hoogstraten;13014;2015;73,38903548
Horebeke;45062;2003;75,3745848
Horebeke;45062;2004;76,53719756
Horebeke;45062;2005;77,01435527
Horebeke;45062;2006;76,44359396
Horebeke;45062;2007;77,38505634
Horebeke;45062;2008;78,47905194
Horebeke;45062;2009;77,57098352
Horebeke;45062;2010;76,48944865
Horebeke;45062;2011;77,51198868
Horebeke;45062;2012;77,64923335
Horebeke;45062;2013;78,00982135
Horebeke;45062;2014;76,88452688
Horebeke;45062;2015;77,23731039
Houthalen-Helchteren;72039;2003;62,52157844
